"File","ExecTime_ms","MaxWorking_MB","MaxPrivate_MB","AvgCPU_pct","AsmFile","AsmLines"
"nr_recursive_hs.exe","159,1","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","178,16","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","157,08","1,992","3,039","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","149,59","1,988","3,031","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","154,86","1,992","3,043","2,6","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","147,73","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","151,71","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","165,75","1,992","3,047","1,74","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","165,38","1,992","3,035","1,74","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","156,99","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","160,83","1,992","3,039","1,74","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","170,73","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","145,5","1,988","3,035","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","170,77","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","157,91","1,992","3,039","1,73","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","145,02","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","148,39","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","96,85","1,992","3,035","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","168,73","4,676","3,898","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","165,97","1,992","3,043","1,74","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","87,98","7,766","14,113","1,3","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","168,94","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","167,62","5,09","3,898","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","165,38","1,992","3,043","1,73","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","168,08","4,109","3,789","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","165,67","1,992","3,043","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","167,04","2,344","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","164,51","4,008","3,766","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","161,12","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","157,81","1,988","3,031","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","151,07","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","167,89","5,566","8,969","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","161,7","4,648","3,895","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","148","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","164,47","1,992","3,039","4,34","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","151,81","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","149,26","1,992","3,039","3,47","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","144,77","1,992","3,039","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","146,62","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","149,61","1,992","3,043","0,87","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","145,63","1,992","3,039","0","o1_nr_recursive_hs.s","519"
"nr_recursive_hs.exe","150,96","3,473","3,711","0,87","nr_recursive_hs.s","814"
